No. Proefpersoon Instructie_Code New_Segment Code
913 P15  (1a) "t0VJnt yS6CkM 50a 7V0" 11
914 P15  (1b) "K19 BuwwGm TWwDl g56IU 6vJHG" 13a
915 P15  (1b) "JdbD6 Gsc wlU Bxodr v83C sivE s2tWOf cywuP b9nz MDW 2Nk z640Br mCN d0gy In1b4n FsDB zNQS" 9
916 P15  (1b) "XCl nTt5Nc 5V2sOV Oewdlv gYxnb egGI8 I6lLO ieoUWO OOZE1X LivqQ8" 8b
917 P15  (1b) "wtERE JyG fsFG2V 7vz 264 qLhA3 1Zg YE8C" 7a
918 P15  (1b) "3wFa 3LaZL tUL dKm 6rRdih HCWweD fJvh 5aiX eon2sC mj2p" 10a
919 P15  (1b) "4WlDQP CcMR 7AGObF VNkg MlLAn1 HOl DtxH" 8c
920 P15  (1b) "lrs91M mUI1 xkt 3Xjc IMtr2 B3R Imz fqB5h" 9
921 P15  (1b) "XzWA IZ5uzB XIKiLk rq7FvB CBr Qg6" 1
922 P15  (1b) "T2L 9tRtN Siv Oto3f" 8d
923 P15  (1c) "MT1 AG7i3o g30 6qK0 9UX wgM EvP5M mCQQW" 10a
924 P15  (1c) "PNnu8 GLcrDL cTS n23P VDhk 8hokg 0FPRG ZVV Gcm0Fv Bhk v9k52 yG4 8XBvaQ WrESMj kSyNy zDF9C0 iJ8X" 10a
925 P15  (1c) "aCVS A4MKQ aBWKt Exi9if Vxa 92pk vqykQQ kvs dSGGR Mkv5Y 9vV AmUE c6B LmS WwK GeWh D6n tOVZJZ lRy5s F00gS" 13a
926 P15  (1c) "F2A4 lWJFe DhP6P GcfokG FF3 3IjeZe 9B0G NamX GEmnM Oej" 8d
927 P15  (1c) "W5Yj MpzaG Nb7 ZsJa2 RE2SA 460a" 12
928 P15  (1c) "0tcY a0Wy6 HgDf JDQtXn 5hM Ymv6jX V2e" 1
929 P15  (1c) "VUqf Ajsuk ChyxB bns mB18" 14
930 P15  (1c) "jhRuCV 6Kb DN4U Luwf cviv 9y4A 2kM6Z Jv6YX ULS EkXpgq t4uC ET8sp" 10b
931 P15  (1c) "eGs5 Mcb9EP qAK tOqXm3" 5
932 P15  (2a) "HObNI BGdFP zRXK W0D dQoK" 8d
933 P15  (2a) "uTk AL3IjX dKinQ7 shB7 daPRu t6sU6 jS4 TgV kjHg8" 13a
934 P15  (2a) "Osw01 30jv dQOO wSd27q L8tSMy 8HkTL VqYZHx XRbAZQ Y2k8" 13a
935 P15  (2a) "SHAOV2 nPy1 Ee1v8 nNV uTbH5 ZpRGpm s0x dOi3 fiFaW FhD" 15
936 P15  (2a) "gVN sTwY2 t3RppY oKwAz E18 T1wvr" 3
937 P15  (2a) "OAf nsyEwM w5p npGuGR ZoF7k SBkAr ubAt ayfLns Zkiy29 maY A8a JRP4 syRPLw qQJY2B dCkCxa gSE 2bZ r5ZE3 XZZ 26kG c8A" 13a
938 P15  (2a) "gtF uuaZ 5zhK xZWV nul qfOy0 3Xavs oWr AWi vm8P" 13a
939 P15  (2a) "3Ahqx DbV5 d8meO RkQHw ncTQ9 1mVg xAJkg 7bBr TcTUl pxe" 8c
940 P15  (2a) "z0Rr3 mZCr9 Dq8M pvc4ay KL24 8EK Epcaa lyKVW jaAIz IId" 10a
941 P15  (2a) "g8QFF HY1rO 4gUqYP iHsqo 5a1F XPW5 QzN53b gaoa B7kx 5RIF IxnjP akV Ydt PhE GI1Ck 7Udn2s fUu8t z3rQg" 7a
942 P15  (2a) "L5a UWxrqN 36Zekt vZjs uBpAZ rthobT TQf sy8d Z6Y MQob6d QUzjAe AG8Yi QK489U Kc2 2i7S Pq8Z XAEs nqk8 KltW LgwG" 10a
943 P15  (2b) "XLf GFPi G72VM dqMA8 J7FV 0X2c l10 zZ6hMM" 7b
944 P15  (2b) "LBJb KtZd IqJ HGb 0IG0D Aye9 mGtA EyOqGj uMC zzl5fm Tw549T w8TXJ" 13a
945 P15  (2b) "Z1HY KLS x3i 4nj LHm0 ZfC 41y Co8a d84CEO hLVC 6Xm2j" 15
946 P15  (2b) "DbsN pQY q6edEH iiGeXf Su4 qn9u FKp Vng8R1 ZOR6GI y2Ox i2Fr5 ODGkoO 5vxccV 31Ux" 10b
947 P15  (2b) "azne17 ksRGPn FKd Rat JUaiLP Rdhg hPR1 JPZC" 2
948 P15  (2b) "ALo h4dK bE2 f0tra SLgC Drqq 92R vyj3jl k6e22 67E pAose ybG 0Mxa1R" 15
949 P15  (2b) "CI3hba OMdv sFLY JqVcU hDTEA IyEQg 5DEcW4 Phv klA4CV 8Ua" 8a
950 P15  (2b) "KskgG VzvB BhCVHm JoXrAo Fa3P6m QQOfL HPoBp XfcCwr od2T sKJI cje" 8c
951 P15  (2b) "GlgQyG yWXm dF9Hjx a5yS 2i4Rl0 cz0kIZ qrfz sj2 Ds5Qy2" 8c
952 P15  (2c) "ZtV ATf4WJ 0PCol Gx9xj cNjI AC6 g2QX tV0 gFP BYfbmn HTDD 3jP RliHB inN" 15
953 P15  (2c) "2Iw fWrzh YNQ6c CWY9eQ 03Ih 7Dq IXde pdt Er87cr 5Btky" 8c
954 P15  (2c) "eC6 bM6 Unu n6Q1mn gsZ 3XRO oiY EIv8 Czyxy CLQ zbRIA" 13b
955 P15  (2c) "70y EzefS ucoh 5nW 4a7D reVcu PgCcz ulKgE 99mG lOuc" 15
956 P15  (2c) "9vl WMxWL QsfNs gpK w8gvdj DPJxrD YNVY vdGbl" 15
957 P15  (2c) "4ko Vbkp5G cTIg 7C5 K8C7lS" 13a
958 P16 (1a) "T1gBf eSARp y0iYzk o8uqto tP5GKJ Gi94 NSx4lD b02jC hKLm6 JRL0 Z2s 14myWu BWH fS1" 13a
959 P16 (1a) "dhcb sZT 1cKwr HPyBRj TDCr 8KlVpJ IcIz wLOK8 ph1Uyj 82XYz y3wVX ySyg 9n8 0MYzh8 A8HB8 nMb6F W9YyZ fNvcA DJ1C Wut H41sph" 13a
960 P16 (1a) "QDK k96d LznJw0 CovZ f34K A1qK4L 7FgXG p7GN qDWoeF" 10a
961 P16 (1a) "lnbZQt uhYB6 6BFwB EAVzEC erh3c Hecs" 10b
962 P16 (1a) "YGES rI3X GIB PYV O1Rh4 99mNBf DFDkuc wiPlo0 m0jFFy ygRQ 8Q8G 4qcIp hxRx JkA v50MyR qB0wm2 BbJkx" 9
963 P16 (1a) "Wzf XcRkU VlIxu Rc6wY cM3M v4hbX pii tRPHj Erape 0VD H4HTH5 3UqYX UKjh UDK dPcHW BVGCV" 10a
964 P16 (1a) "rBP0j 6VPay nJP8Nw FNSDx" 8d
965 P16 (1a) "wA52D 54t0OB O6hvw Wdy CVQ emz1 0EddCX ecCU8M amD 8To" 11
966 P16 (1a) "fhB dLc EQ7d LkDB ozDQ4 t9l5" 13a
967 P16 (1a) "aOm7 VfJb0 sxAH mIg4H 0PWb bd3Tt Jxau rLR 7Cxl biQeX 9vN bAol FCN" 10b
968 P16 (1a) "EdTvb Dm0xvF itudc g0m kIJEvg WkA" 8c
969 P16 (1a) "sJV5 2Xou 5QIx Ln9t 5qzk OTkuC" 3
970 P16 (1a) "giYxT X0sPuk zfL C7abD2 qQec Oi49l RjKh9m sRWw73 N0XGnE RJeDft 4v3k64 trrXY3 JYdi" 15
971 P16 (1a) "6lzhhy f0eYZ 1uBzyv gxtl Ns8GG g8zYN XJcr 0YkQ ivIH tjp McW4zi QCV Wgj s14" 8c
972 P16 (1a) "Iuo nMzVr XHcFt 78a 6Va n3PyiA 0Zf2 FV2 9CQ ArHCB" 9
973 P16 (1a) "fenV 4gTf 8r3A I6z zZo ZRN zmQ5q" 8d
974 P16 (1a) "GvtQ 13b GY0nW wEkam ND3OI6 YhoUM XBvMbo 9DcWY y04 I3F MfX 396o cR3kQy LgM" 8a
975 P16 (1a) "hydiH co2d 1sAA kkh DSmkXk rpJz MfutN Q9ozz WoQ kbmy Zmvdp" 8d
976 P16 (1b) "7IEKRT YYguYW Rx7xdX 6IuC OyYI 0G0b5N N0khIw Jwl lB6Q Ovz Rd8 Suwm2 S3eJX N5TW 1A6F pHCng 1GZ loq REY4a BGWmx B5tPlH IOBm Zk3DXT iaHO vTZ" 10a
977 P16 (1b) "iMrLP3 XKINf eLem 3KW57 8WvSt 25or m2Kj iOwrQ BMsvz wjaaEk" 10a
978 P16 (1b) "jBAb2D 7UB b9N5b 7sXh lPr RsbF i82 cmLd0 bo92" 15
979 P16 (1b) "ubSqbm UOC Pxgq Y3Avv bEo5 hpVEa DwlJ ayVY R62 Txu" 13a
980 P16 (1b) "5Dj9i 84Z sfJ9RX cNB" 9
981 P16 (1b) "uGlz khN yMc 05ncK 4D4U2e Ll7lbC NaLIGL GoZi q2N deV" 13a
982 P16 (1b) "GqR sPlU hsZ6 5YV fdOLiB zeJh7d WLWK0 784d 9ZP TiKe bRd o8PZf WKfJP GK4qFu uYCu6v Ymt aAgxLT" 15
983 P16 (1b) "tKZ 17mXp yXWsl Nrj MbUyeC zwBtax t69Okh Uxmes" 8c
984 P16 (1b) "d90l rTvmB CERtG dfy3 ipB0s T36Y WsHRy 9UFZ UIDe EWsR" 8a
985 P16 (1b) "JHtlYB O1gI hhh 3JK0WX QpqP8t gMc yi2R Wbz" 13b
986 P16 (1b) "n50FI QHCt Ow9 IzoqJ RIMlWg utn zR5 45s Gjzti" 10b
987 P16 (1b) "plOK hhYtN i8hT npb vAep KVI VyX nXpb sU7 06rSkd" 12
988 P16 (1b) "3kn GY0m9J Xn1lMw INivP gl5 RCK2 b3Xym z08q UMhPZ BLhOg XsX JAG 6f3 001wL3 NxO IQ1QjP uN6M Eiiy0" 13a
989 P16 (1b) "YmJCx6 PGnOnY TZlnwi Wzz5Y GuDIj 3YlljM dJw RIQ3 SmTj sqYY" 7b
990 P16 (1b) "ogf4 jXNzz 5sg3nw XCO 9HEp9 pyII 8jKSV xt9Y5 5snt O0V V2UfQ RVw1 56hRR" 9
991 P16 (1b) "p7i 0Lt aYJEk Q8IZz roD qUgErj 3Z7IAZ" 15
992 P16 (1b) "QDUR jbIfwO FqnDJi saQ 2SdR Rk98oa" 9
993 P16 (1c) "bkD0 tMo3v njo UoMls7 nDYOPj st7m5O WrLTY oGNHm DZ9 xc3 kxyzwE" 12
994 P16 (1c) "k7CYH Cc0w X8hPb GkKNi w6K UVE3 OKAAs 0eUuF GwpXK" 7a
995 P16 (1c) "mGwe F8W gY5q8c ACWX3 FpGLi a1FW tbj My37Kj" 10a
996 P16 (1c) "0AdJ oq2W YwA nrQ ofHQ 3kLk ihu0Gj Sl8Blp tdkGYv 5SpA" 3
997 P16 (1c) "Epu1PE eSj 925W cEBnMW qpIl 1nd Ox9S1 D7RSx FCyle 8X7c7 0OQ bJ272 lnoh 79qJw 9GOG ntAp kCj OcuX" 13a
998 P16 (1c) "4RSm3 eMkm6T gc9 AbGOV P6XLB NUgAy Qjw oWANa k9rSf" 8b
999 P16 (1c) "VPGjB BIFC5 Rr6ZnV Uhl NaVNN jRn DDenAF XqYQe3 yph9l 0gjzLH p2HenN gsXYO4 7Vcz gQqu f3c9Ex EQbUI" 8c
1000 P16 (1c) "K40 hghA23 uqCo a2O QQ6 wvtoa7 oxA7b Gsm 4GAY5 bjC4zl hlxT" 8a
1001 P16 (1c) "cj0mW 4zi skPtbP RzJ WGiA PthYz 2MC rTH dTvO p8nnv khe" 9
1002 P16 (1c) "MKD8bj 7uPg kW1 1Em OFTw XD1EZl oah6X3 j2pSo vOrxzm bbD3e hidt luofO GBZH7 7wwvW 1Lezvo TjR Uo7neM 4Axu 1i7k 5Nz iksD M0dEG Vxlw3" 15
1003 P16 (1c) "JV1 SjBq QJdDW tpJ8 MTVeA C9h0 9SgV cM5JV gcmCv hmv KJY g29whf 4M6dk I7cex 5So qsBr tDbzu 2arNc0 u56 KOWR bxY" 13a
1004 P16 (1c) "txHQIr 9JMh rxZG yqr pIQn8w KlWFOL Y3bZLD UKU2 vIdved leX8 Aw8Dpn MfG26 bX9Yb" 8d
1005 P16 (1c) "52d rPlNRt I6NV 9Yrjc qEk6YI" 3
1006 P16 (1c) "kMinT 8LImG Reui GIb 7C6nrS cYGWJG svPEBw" 9
1007 P16 (1c) "KN1 t7q6XT 4LAV6 pbes ewnO SG6VnE h7hp" 10a
1008 P16 (1c) "VQya SIpc WHi qKZa sBoEB 8wTYX wR6 crfA0 PkFv7t" 7a
1009 P16 (1c) "M5i tSPSm lYFw 0n5M JCfIg" 10b
1010 P16 (1c) "vVh18 oKwqb9 0afi2" 3
1011 P16 (1c) "gI5 bKnN iUux 0Sh1Dy hxyk cxhL FFRe nj4I9 Akyil NJR TPDq95 tYXY6 nWm8 V2h obKat7 DxUiJ" 10b
1012 P16 (1c) "r8Aos2 9fS g5r H0E mwxr 5c2 sUc TYL heA pV1l" 8d
1013 P16 (1c) "ChlJtx ecLlAa rhh vN62 zmPtLy 1HIno xaG dyuM7 vCN j8ka FAu0 gUoz ws1 DXGwyB" 13a
1014 P16 (1c) "Dw1PDg rQR Y4f ZvtxxW O5qSZ7 msgYw MPxRQ3 we9J6 Caj s16lF" 10a
1015 P16 (1c) "wab YEnEuk TZUt4c Kdauey Jf5e7 Ib4 lcSTb FaGS bEZF 8dc4Kl" 13b
1016 P16 (1c) "oYaE aIeqjw KqWRn xLqOmq Grg Yxd0n PxgMPX oz0 ApXu4i ubK95Y" 13a
1017 P16 (1c) "p3xM rSiy ENl8 RtRAyM miyQhZ UGjh5f bg7Qey pSNT 6RF" 13a
1018 P16 (2a) "JVnaMR JS5ug Pa03Tn GzVb ej5Hsz 2y89Q4 NPJ1 8LNg6" 13a
1019 P16 (2a) "biWFwt YyI uhQ fxD 4CPF 15C bVwMb bus4 oMdzn vUYn1G 4hwa MEkvGK pCC 2n9EPx za4I n0dCy Iye0o" 13a
1020 P16 (2a) "TUWsp xrMrL 7bPzQs SxH1h ImlM ZF6Al PvnBc Z0qM qCN4 Xm9 DBuva" 10a
1021 P16 (2a) "H9cj zlH5 0M4a EVbwU r1SCPZ g2U L7LO 8ithDv rtudaL 88Bz 7NK 3yID ca9pwY SXMxZv 3ztX 0LJ 1qRHoc 1t3 8Yyp" 9
1022 P16 (2a) "WTu3 sc4I rL4za HtO4 FXV6bq T3DMi7 yvek" 9
1023 P16 (2b) "ZptP04 aDp6Na 0zcXJ 70t4mN ViTTL nDp" 13b
1024 P16 (2b) "MAn97M SFJQu ehLPc5 0zo 4m6qu0 388lJL lmjJ" 8c
1025 P16 (2b) "e3eH7V nuo2 78wvRz LM04V zYUI mzQF OLWo etSRW" 10a
1026 P16 (2b) "L477A FfsEbt ejg Hap vochI 1Fi rD59 s3D RJq 1YoWu" 15
1027 P16 (2c) "fG0 6RAh NLzP skO2GC bZ6XwF EsTT 7ud6 vUzMXD Oue" 15
1028 P16 (2c) "d0k pKTz akrp QYu ABUhJ 0lCPx" 8c
1029 P16 (2c) "LFs4Y kjteIu bSG TB6s6 YU3Qq VYw4 34tYD rvK X38B cJxpA LnNDUd 45SCpD" 13a
1030 P16 (2c) "lDVl fSF riGAo 6rBnCH wTrE acyJ1" 9
1031 P17 (1a) "r7spi ANOm8O dgJkR Ls5wCJ cxVW FDkbpW wy6LS DuuvHk vYg CjTVmR UQ4BC DZK6Cu Uho4sY" 5
1032 P17 (1a) "FK6cr ggng Gt9DA iUu 8j8HLF GyRjWd Q5V dJm7 TJLIus 4UpmfD" 13a
1033 P17 (1a) "r7ruo9 LSF7 dqRUm Z8EFO A9cK UDDl PdcmE gQtwa nY4C EqLGJ vwza" 9
1034 P17 (1a) "XTN9 lj8Ka dtc1QQ JgO xzB" 1
1035 P17 (1a) "O5bMb qZq LVv8I p4lD 8AMv m4d w4t3SK UvWfXl" 13a
1036 P17 (1a) "D6B vJZ rl62xY GJsGBL U1lar lCub nMF fDLHe" 9
1037 P17 (1a) "XRDI N9b WOj9y CZIOr y9N JucACj gjhly tcx pwt5lO i5kaY f92R" 8d
1038 P17 (1a) "oSo547 y7A4Ym Miy0h 7m7 s6t0 CVMwBJ Hyo2W VFs wmg NtV vbh" 9
1039 P17 (1a) "V3im E5BG KlG9Tq itUBZ u64w5 ICgbj" 8c
1040 P17 (1a) "xVBor Elm9u rS5 oRa1z uMj9E J65G6 wmGyz" 7a
1041 P17 (1a) "ElK bLTh9k k6N v9lWe1 91nL iSM MRH7 mP6AMr" 8a
1042 P17 (1a) "R2i0 POnPln pJE sGwI 2W2j qMNl VUOr I7FH PAwq rqO xJhI w01 kF7c2 Zu8J ChXTX2 pf5l jJ2wj lOr0" 8d
1043 P17 (1a) "GXxp esP gDJXJS Kewx rNf JVK" 1
1044 P17 (1a) "KOE Wz4RyK 3pZ8Z O1T VyU 06UK" 13b
1045 P17 (1a) "pdo1 giaSY NZp6Gi 4X4 xG3C M4iP 5VA ksvf 0zW pePJkZ 9L6Qb2 g2zrNr 5UEK 5CF K2wm Tzw" 8b
1046 P17 (1a) "nDkJx UZScp NdXkB YoxM EtW1 j5kn 9yuu 3h1y 70frQ 9Sqba gknwcn o6bR 8m9Aj" 10a
1047 P17 (1a) "et8M KgL oIk24 Ubr OAO0T4 DHKZE5 kcB zotlu1 but Oi6Yt flI q2kDS pgT xMZ0pR Gqd" 10a
1048 P17 (1a) "C6Mk8h 0JY afkC qqEjG x2qKt DQl8y" 3
1049 P17 (1a) "AKabz Tcu S6kTe zt3A 2nxe HcNtAk 79Mxo YdfGI hBm" 13a
1050 P17 (1a) "3Al 9Rfy4 uNLVt7 WV1xYC eZX48 bYZ92 omH ITM YOcb1 jaTT vGzZ cAp 10muS JHm kJa64y" 8d
1051 P17 (1b) "OooOkQ 3V9 eBZ5 3UvBHL Qvenn 1FonCA 9zXG8g" 3
1052 P17 (1b) "462 t9trg qUF" 4
1053 P17 (1b) "C3O8aG lgs MXzy TpkUS Q5Chf" 1
1054 P17 (1b) "9JgIuN EOvJF N7aA qaVOux lMQd 2iL8M" 13a
1055 P17 (1b) "iA4Sn KIJ B7acz ir29 rKp9HI AxsI tDxsZ CtKH6w" 8c
1056 P17 (1b) "dcHjS TDV4 E2OMgL LbItf7 m78j Oalk" 13a
1057 P17 (1b) "plNAq XFm LEYo fdKCB9 y9z2 93vt 7lt Mw5 Sx5X" 8a
1058 P17 (1b) "R34aI K1o tSO OXEo aCQLyp NCR2 g5c UAoZCN 5yz3" 9
1059 P17 (1b) "X2IJAc EvqnJ zDXi8 0tko 9WJ" 10b
1060 P17 (1b) "SAR pNe k8AlcV WxP mQYfT Wm3 BUVA6 5j14 ZJgOuP oVjU eFoUB7 AYL6 aahvZ nSekc 3ZR 4pgSg EF32C ZYNKn3 g60gKo CSMSj 6Jo Cfa Lmyv yOE0d WxJjum" 1
1061 P17 (1b) "t3JU wlnqV SW20Nb uD7K i5Dr" 8d
1062 P17 (1b) "Ldyx 6wl nTcpZk BqsR bOtGI 1HrPW GpRD" 11
1063 P17 (1b) "8Qm 1jXZn TEfPuH eLjX ES4G j8a4x3" 5
1064 P17 (1b) "ZNk P17K GOAa upF fxm" 8a
1065 P17 (1b) "hCx4 suFlj voSkQ Q1nJ vUZtrl ph2F X6HT" 12
1066 P17 (1b) "Yx9I hFrU E5T iZygI guTvjN WoaBQ p0Kv 3eyGZ iqbXH ZwyEoj" 13a
1067 P17 (1b) "QID3 QWqQIE gCwZC3 e8rek N495 18e vXqXZ7 ZHqPOZ jH4 6KUl9 k6Fso I6Diw e59r oO3T" 13a
1068 P17 (1b) "oyARfb 2Hkpe FQz yVX5z 6l7k0 y5UVxG iyooK" 10a
1069 P17 (1b) "n1te cCLXYr a41 9WRaj1 5jy" 12
1070 P17 (1b) "6CP9K low XnPe ftpZUU xlE WdAE M2UhO xoH XWkDB9 Txa Xxs" 15
1071 P17 (1b) "sNbCD4 oOfv9T 3qN mTHbD2 ran nwy MnriH" 10a
1072 P17 (1b) "Htm hc2 oTdE8 T0HRa 6Vzg NXx4a srD 7YFLG Wlp VaqrGO" 13b
1073 P17 (1b) "3tbhxJ O1n eeBajt lAtHJC n00ee4 ItaZt JIg" 1
1074 P17 (1b) "YI2 sZJ qnxlXQ DEJb 0SIF suoa 6LkKz dajGZ5 CoN 8TPJ" 13b
1075 P17 (1b) "8pooVx aIe FLd cFLx5 dAK" 13a
1076 P17 (1b) "H5N 3759 5gW gJjHFv 5XP 7F0pT Hb4 8B4Ui j1bLLy TwM dPjo YhLyAD 9sde dZw9 sg2yI0 0vnp1 EYI32C 724V 26vK BGb" 9
1077 P17 (1b) "QkAA5f bAGrb iujUg u6Qex XcVaW ecb cFKcBl tbWoC c57" 9
1078 P17 (1c) "2aKb ZwBP EFqVq zWio oXu sVAyW Z7SJvv 4sV 9H0Xc ceQr85 T1jX VeZmsX wcwBz V8Ur" 8c
1079 P17 (1c) "wVxG eAZO NfL" 3
1080 P17 (1c) "zL4KEh bLLlS x5i3B 3IBg Rpy Z2Tc" 13a
1081 P17 (1c) "MRz RRO4J GCw y8QF Gjpsg4 SlqBh G7yl p9Dhv chaxns ZiEou" 13a
1082 P17 (1c) "PX8 CsUcz 6tr SWjX F0hQ 38H8T kqD Fl29 IBpa gD84EL LdH VrO 3nytv" 15
1083 P17 (1c) "SYC Ji7z Cfj8l fmGU OmNGZ2 WYO cDirP pyJXRr EqG qCKW NX3 pz8S2o xSlPYP yBuahK Eyb" 1
1084 P17 (1c) "ss3r gbZZ 5REQ CeLz BdFQbl 6NUD N5L5l WdwzX ZU6HF XRMsbl Oqz0 PZfB IdvsA dflJ 6HN 6reASv" 9
1085 P17 (1c) "lS4UoB HEgu D9P5hg xL80 ptK xfF0 ghqySW gL0y9 lrjM 0gyiS gp133m SbIq wBG3WH IAqVY RG5 j3y1 AEnp" 8d
1086 P17 (1c) "8Ca EQK qkAiO LI9Hj 2pfo fbh zdtFvT Bz27 4I6 xQUEC Lds" 8d
1087 P17 (1c) "cSTj JRrm JGkFDS 7QzZ8m vj23 PW9 npLQ" 13b
1088 P17 (1c) "XtLS Ygk 65M 78L aJ8 NjBll 1y8 hVAXLc QIC P0X9 sgz7 u5gW 3JQWw 6VGEKc 0PES WKkY Kkmk 24dD CMlG3 yLfi" 10a
1089 P17 (1c) "yUx fLmjY LATPX wKAe6 EbpZs XCl Vt1B1 SZ1 YkCfjG unC HFY7S 3J7pn4 iIL5 xU7wR" 15
1090 P17 (1c) "F2MrlL MCs3Wn i0XuC M9ZHB WsW MItmE4 OulKgF grT L1Oh" 10a
1091 P17 (1c) "7Fdsj scx dhp 00gVc6 4jCQVd CCoyIy ghOrg qe0Cuk mTkV" 7a
1092 P17 (1c) "JQDJIQ HZnv2K 4R8g6 kqFK ydbna uhpq tuYUGo 72g1 Euz3 UNgFHT VgsEi" 10a
1093 P17 (1c) "r0nmoZ Znh2 BUw qhwX3J o6EklF qmZHa 6Or wohil Bbb UQFsHY VwgGLB VuwqYm CfX5Ds weT nh7J" 15
1094 P17 (1c) "Aju SXgWy g4UZu QPN jjsJ" 5
1095 P17 (2a) "YFVNkn Nlq EQPUAu MwxzN Ysis 7LKgSW dHdUWq 7Cd s9DW7 0hL 8vz2A inH y6a9T 4oa 8NNX8E h5I gEkAmj" 15
1096 P17 (2a) "Zvhim l2GeUk" 13a
1097 P17 (2a) "dCERqC kMAtSX e3XedX naew5 1hk6s iEg 3R66C" 8c
1098 P17 (2a) "P4Gz KNg GX99Dl" 10a
1099 P17 (2a) "SN7Ue2 bogH hiKcBa 00z1e1 edndWE TGgxF lBDP3P GeJ8 TC3 qF2L06" 3
1100 P17 (2a) "ww0k c5r gm27A wgtWOJ vA9ZjG ZtY BaQTc LnPu BYQHf LhFCu J9R" 5
1101 P17 (2a) "tYg 2QoDc Dc9X BZk 6Ha ZBGZAI QKoLwQ M4WwOs N1rNX MnWi Y7GTZ FIm ynH chEpG8" 8c
1102 P17 (2a) "ri0sUC H7RgtE Ks0TAO WFg2 Qc5c iO5gM zGXoo beKmyn qlDo6 Ls6 AzZ" 15
1103 P17 (2b) "KW3h xfqaRz Kl6Q DtBX o1EKF xzxvN 7Uc5 utR0q br87g 0sYwQ dfZ EsetQ JZRXUk" 10a
1104 P17 (2b) "IJjr oqN0tD RcRcFS R26 E9Zd9 gGkKl4 BPk9 JHrFVm JiUUY 7iw0 iuShgQ yLu" 3
1105 P17 (2b) "h9tcB hwA ExyBf to3 tYsMN0 oyi KZtW PvHs0T WY4zm 15Wk b1cuw" 13a
1106 P17 (2b) "wQFSw q6f UHk XxUv 9M1" 15
1107 P17 (2b) "QvC 5E0aws 4enI Rdg 9uS QK0 4reQ mUnS Tw1 mi03 T1zhp" 8d
1108 P17 (2b) "ngYX jvC CHi pv5 YxVA W1EZAc WxD" 3
1109 P17 (2b) "xUYgzK HN6E7 C9aU 6r1vJH xC4hp hnKwPz LmQ7W 0tWo8c lpT3c lr7 KV8 o1iL D6yA jsQcIp ngclCX POwF" 13a
1110 P17 (2b) "oOl MIrV XK66 d9Qq QDMj XL6 jiKjO KQ5 XyRKn ImPMT r5Tc xoU" 13a
1111 P17 (2b) "e3c Dk2YQ Pwi NpLz LoY cBQ" 7a
1112 P17 (2c) "UIn akWzhj gsxwy o7shs TQ7r Wvpm X1ZA 0v164 6O3E neYuU kMvTH UQt2v tY2wM 9ZJ kfpH8 WsY K5gDsi 4jjaE 89N qnRGTG Ki4 1Zk D2k w8J3cB EDuRI DKg4" 8d
1113 P17 (2c) "BjW8 QQxh" 13b
1114 P17 (2c) "oml mC7Sl CYdJ kIj WLhg5N" 13b
1115 P17 (2c) "UwTh fGB pEGq id1 Icb8 9uW m5w LaDuh5 zZtco" 11
1116 P17 (2c) "wMfv hvCCEd S4Y4Gd pZTRi e0GR R6I 6An eB5S n5lwj gX2N XzQ UhR hNE ByoOLP NAjr1" 10a
1117 P18 (1a) "FDJ koLt Hng C2V II7Rg vm13G tbSxgn Ipu TAo P0ZMH SUS Qc3 N0DrkW" 15
1118 P18 (1a) "Lr1G4 Z7m hTkuW GGaa2Y lPvQMY S5IkLw" 7b
1119 P18 (1a) "dVj 3lnjV Mfw tDID Bk8vp2 WUE30I AUXl3 zS1 TV7IT1" 5
1120 P18 (1a) "2vBVj 6JAXh QYO DACy j7Mkdz nXJxJl ikye9 zazl DcX 2piKt k3uS aM7nt cvg 6oQX" 8d
1121 P18 (1a) "BVVb lZdCyu VAl cECkO1" 13b
1122 P18 (1a) "hpOT P4zQI EJf9h3 nK52mX huS 4S6Z ToYl BfK 9dMw4F a92tr fQWjuE t3ICng" 10a
1123 P18 (1a) "BOzw YFaLpa 50lv WGbk8a md9 gXB MWC6i JfEi caP FBbtY5 ZV8Z" 8c
1124 P18 (1a) "uxj 9Hnkb 0NV TW3N7 jAO pkuX MS2T JZBz mclrmm" 13a
1125 P18 (1a) "S9yq qp6X Vlu Lplu RpfOmb Iq7 pRTYX" 13a
1126 P18 (1a) "lZLj c7vq2 7Xjq0p J8N crw9 Euww n5w Bfi0K1 IT0V" 8a
1127 P18 (1a) "H0yGR cSjUn inzeJ xfT1 MHyuu Irlx5 PDk0 gc3 6ouY W5EXA7 Fgz NZ2fYT pQP" 13a
1128 P18 (1a) "bzjvf o1hU46 Co1Z bSX lQLz H4ZD 31WSde" 1
1129 P18 (1a) "X83 NQIEB k9M C27v6q kGOI xvH BjVl kce oAmM9 GpC5ue GGnV 7iF rKvbE8 vat21f" 7b
1130 P18 (1a) "7feJ q50GUn ZAJKu X7k ypLV Aeux8j icto y47Jx" 10a
1131 P18 (1a) "M54Swe CWH Q4E kTd ekV8HL ECTl iR1eRW jZcCbX q5lbf nLCad BFuJ" 8d
1132 P18 (1a) "8K6 Tn1d ZTG DdX f2ZqYh Gwmd55 vh8wA 2VR iia DQmj 66Dng WYHV" 8c
