No. Proefpersoon Instructie_Code New_Segment Code
904 P15  (1a) "6rtu3x cdC 2as lQ3wh4 l2F cIz9Fc GV6i" 8d
905 P15  (1a) "dcjQsE Fqj Vtd0 lrkFE LH5 Hw5zc YkVT PCC c49 Wrmz" 8d
906 P15  (1a) "WcgcKl Wsi TndJ vD5Zq 8ChfR 1wcT cEU to9Sn k0m5 7PGbQJ CHQq cIqWl LMCyv" 8d
907 P15  (1a) "8cm iXkVFk" 13a
908 P15  (1a) "tSIW1q czhVGw ykzMT LcR 8iQBYZ V0x 1wUi" 13a
909 P15  (1a) "w9D1I K4Gd 9hX2 pC3 xV14g 42zq nIGf" 8d
910 P15  (1a) "C8fm7r Hgd gxsPhE 3xA sHEv quREyP pfL SC8dfJ Bab05w R0OY" 15
911 P15  (1a) "rpidN URV CkkQ9 ngrB 38q SZSfOd BWKqP F832AZ GIgkXx sXy 0IC K3TdOG xvkzW7 fT3 o0fBZ0 gAq" 9
912 P15  (1a) "5GmT vKczWu FxW Y14 ejVBu" 8c
913 P15  (1a) "7HJFbo ilHys 7eoZ zYP eNHi RzQpH 9ta zVU nna" 5
914 P15  (1b) "w6E 12SJC xdc NHoJ 395vJw rnLrm LPMj1 eBc T8Z yQvr acpI 9oy4M 1LT" 5
915 P15  (1b) "0kZH4 CcwUp mlL4 gWGb TAiKCs R2kwq FS3Q vK6z7" 10a
916 P15  (1b) "xwXi pIQ j9ge LXzVv xqn d1AKh 50wSpO v2B zLL8ib 6fIN Drf Hs6ZG6 Xfkeo b2ebQ ZVbJ" 15
917 P15  (1b) "eSesq f1gBP eh9I F3U zXt L0Y pSRA1j yjqIo y73 hsNu oHCbO LnFv" 8a
918 P15  (1b) "ghLTHT oAj an1 vXM rTEC5F bauj f38P sS0 W7TV9" 15
919 P15  (1b) "nQM f5F15 uESS1 aVpd pt8f 04RJz Mn96xC fEJuW qSgK wew ELk3w 9xop zjVef l9AeDs URRdL aFt mw9g YovFWz p1P XQ2CTR gt31G DSN tFW0d ObjZ8 x2KW guT 7uA3W rJ0hZ LhA5 QHw NEuwu bXLB aD56VA x2VF" 12
920 P15  (1b) "zqf6 Ok8Jc 6dHs5x ZBdgE WFSFor RAL rnMP zlbu OH1N GMKq ZIDXu7 du6y" 13a
921 P15  (1b) "IoDvU sInwU JZPp7 XF5Y Fd2Ti ClKzA bRl1bI fbB NMl 8D2bY rEPi hta J9AC JconUh" 8a
922 P15  (1b) "s9ZBAo lU6FZ Vsy K1ote 08aa Aa2 qYG" 15
923 P15  (1c) "KYt FLnDg 4mObFN afr oTy44 8qP ufFs XGOZ vtH Vvs1zk gca t1qW X3m hRq" 10a
924 P15  (1c) "c4T0B n0mSX fxnz qIGG r2g 1sobj 0Jt 6q3V VXQzV mmFjS6 Uf0C iM9Vy2 BXNMXN CPQi QLRAq jhhAy1" 7a
925 P15  (1c) "hDsxZI 0z94 X1A WxuIlK 2c9NPW vTKaLW" 13a
926 P15  (1c) "3AP 09eP xQShd7 BFxK eFfkY PrG fx7 oq5ip Obzgc xfdG" 8d
927 P15  (1c) "k1b Lqo5B AdE Gh3nA0 ujhh IMUvYs JB59UE sgAG oWaap" 15
928 P15  (1c) "xiH5rv cUKaUg 8aTZIz xUpi V0r xlY RCuR" 12
929 P15  (1c) "fES AVuP1 uJw2Fh DG9YuF GGIa3 cnUxCL OMkfDn 6wAks pNsLH 3lWlx Wf6y3c vQjFN kZGJOP Cn2fh5 Cp4q3 d1s 0q0Mg fxm BriV oQ4tDt uDW Whw3" 8c
930 P15  (1c) "v2VOeS v2JKv rZe" 15
931 P15  (1c) "7coOxP KZf24 yRfYN H5B MIP 5P7bf g4Q Heu K0u0 nfaE Rsft ppW" 1
932 P15  (2a) "q6N2d 6b2EMa AQE" 10b
933 P15  (2a) "HLq9S qqn9p q6HA ZIJ85 Q0Hxj tqsnJn vQoZPF MJAyQw B65 RvdDmK XzgKM" 15
934 P15  (2a) "FCdNp aaa enR MmvxS KJxtS mU0K rNK w2C9US xSv ovvXc XTRKNG thnoYJ OgVn" 7a
935 P15  (2a) "6NJl mIlobT ecfRA ZVVZv adYZy NbhLx8 9ZX WyK0q" 9
936 P15  (2a) "uD0Ch yhAxD L6z IGYsf oDs5 ndXvY" 7a
937 P15  (2a) "7w72 UsHj4 t72q kT6qmL gfP" 6
938 P15  (2a) "BUWIOT LTv HLq Usrm" 8d
939 P15  (2a) "PCXUZb FwDONz Sdo 6lZOoP 0WbDyx WL6p nDe rr3HU0 JFIxs rcgiVZ K8M 1Ky NMsp" 1
940 P15  (2a) "cvz Qy6 WCeG Q3B 0UApRP V41A gpsFa Zos9 ct2ovq UVl PfDbN0 94l W4qs" 15
941 P15  (2a) "mqTIGk fXrT7u tlsY e5cl dFQLua qGtys o17IRp Twlx TLsR 5Z8lN" 9
942 P15  (2a) "5kI a9bo X7VYaA X5dh CE8 1oiRkR 30AP9C QDfkNT fJd" 10b
943 P15  (2b) "8fO Y9KUs kTA6P lEQ rF7 j1Ds raBzE" 15
944 P15  (2b) "cvqy 9ndea Vtq eHz XtRhxU RIMsUi OKuGA hbPW" 10a
945 P15  (2b) "HgjSu IKu q18 xspAQ t0IEsT U6RfmR e0d" 9
946 P15  (2b) "dQp grZS haR1 pQ0Efx 3qc2 71E4 XZbPr" 5
947 P15  (2b) "ll13L tu6j Prq I5z6 iyzNiJ" 7b
948 P15  (2b) "lvf L87 C3LFz iLP3a pAhZ KT5 E8l IRC EQO9fN IBEpXi YQN S9V7 jmki" 13a
949 P15  (2b) "86hC g8Z pZf P36cK azl6 8Pt NtbFDM pQlMKD P2LGob 7c8L f6sd" 7a
950 P15  (2b) "as0 6UOM hgsimu 976ku J11fJ KydM NaBkZ G4Uo" 6
951 P15  (2b) "RtM 4jr4o nI0an dtELT bt4 eERfDu oAw Jpb iZ2r mm7yV 84s Wv8 Dgs mwxYqH KE1 q3UINX" 8c
952 P15  (2c) "ihg 3Y7 Abl 6KAFsQ fI5cbm iRFXH cPNed6 A0l5 ORp knpo NTLC eCR" 8d
953 P15  (2c) "GrBe Y13q8 brN2z asW P2IP5P yczuCG TXN tL4kEr maR 0z4gDl I6C8 ItMNxN SQqfY U39Et 2pb" 10a
954 P15  (2c) "aUNzBK i8aOj HKwm Y8Oie ZDsA 1t3 cq9z CVjXL" 10a
955 P15  (2c) "jaTam AKFI6d" 8c
956 P15  (2c) "Kc0D Ydfzf uQxY 3RM fr2o Ols6y d2AeAR 3bh4bt iWh9 Dir8Y WbO" 13a
957 P15  (2c) "ELSA ZEf dre7pb rk8dzd 7k0 AbkS4l Qwzoi vCDd zvkx" 15
958 P16 (1a) "alH ji6fGM jwDo EDzR XKt1 QLwa" 7b
959 P16 (1a) "cbV niiIdr zzgn" 8a
960 P16 (1a) "BU074U SGw44 mNlBQ 5TQkQD LUS GDpEH TU4W 4qTtu xCGzU gNthQm 1wL zhx76 4MIN5 pRk1nN" 10a
961 P16 (1a) "RLg 2ADr b7L uYF6Qg nZm" 10a
962 P16 (1a) "mDWX7S EOPUA fwA DMJ X3MXI gQI sEJ bGPEQQ Fo4QG PSRm7 x9xyxS g9UHW zjcm HRh7w" 13a
963 P16 (1a) "JpTpdf vSA eqo1 Kpod XI9 eLN1 0zfzw 90VP 32r1rF Ph9Esp HfA BgEFI ew5 06G u6D ZRsT" 8a
964 P16 (1a) "i5xfp sU2 lsFuKg lVRK Xj1r6 J66" 15
965 P16 (1a) "kHDpFB FdHKOL n4yEp qNOxOK zDNJO cdWR uvATAO nkOSVX" 15
966 P16 (1a) "RP8uM 0xy H6Q7 q0Q 9tyhv FsSN uHKpwH vBm Oa8W0v nSaK WRMqE tEvdDC B2wYG VC10S" 9
967 P16 (1a) "t5m PwMGVV AaFP uJB8I Onwc0c R6P C5Xt0 5R3 7nG6g" 13b
968 P16 (1a) "TXc b3m z1Or Z5sgP gQG GtFRgF hVo 4F2Y zEd LBhg" 15
969 P16 (1a) "qaqv sK7 xTHGL tyAdP V0Qxhm Wqos 30a" 15
970 P16 (1a) "3Aa ZQ3 NZf snnwi IVyiWm gMz9 OpesK umTIUa Ugaws 0QhJ1" 7b
971 P16 (1a) "CAP BcC BhUXlh SW3Hb jdB sf5gR vMuKiJ 8aw Jdj 2IX D3ApQ BMz" 13a
972 P16 (1a) "2BP zIoZCO 8wWve LlMV" 13b
973 P16 (1a) "cy0 iDjKgR bAn1GQ jsjv URnZ1 MArRh p8QHSt U0D 4SRJua wTgV4k UdN gXiWa OTD4 NTI 4VxJ wfKJCE" 15
974 P16 (1a) "tBbCW tn0dgM Eae Tvqb biEPN 6eVF6e e2hRwC f8u WgQcHR widYeU 1iuj gdED" 13b
975 P16 (1a) "S9TA qND mBy5 NcdO cX521 E89 U5h5D" 13a
976 P16 (1b) "8uvlF 4ieB Jmes" 15
977 P16 (1b) "djLZc r7g4 qaRnQ a9dMb 7EcMH 7u9y 0O4o7 DXpW" 15
978 P16 (1b) "xevt zUr6V 2aJnEc mouj Yzo 4dZ 7b1 rs9hxq NnZ 3TrzD6 8h5 xzIDs 4B2 wfPWu7 1CJ 4Pap1V x4A GMjHH Ixh HtsZfW" 7a
979 P16 (1b) "uIvi4 aZiX Nrq9Y Yl7 U3S Cq3eF 0P7 ADH1S ABUt2K moGYY" 15
980 P16 (1b) "i5isf BAuSF Fp0 xV8i6q QWdpOj 8xos4 8QBu" 8d
981 P16 (1b) "FK6 aaH5u jM3 RXNXE 1K8v 0X2Szs OoO4h wbD11 MygDQ1 EUkN 4EI hSk gwbMMt pUsVp QDe34v" 13a
982 P16 (1b) "NkKcC yqMTcC Yj9 IMU FRZu" 7b
983 P16 (1b) "skoI QtkfH7 GGs VegAF" 8b
984 P16 (1b) "G6VQRV LJv 35w ecVVmw x7s1 hIKl" 15
985 P16 (1b) "IRAt knX zEUXGa G7EJVN gJz7 0twY oBDtop b76j" 12
986 P16 (1b) "awBPxC 0DG vSl f4r Jso KCGzGp BPSyV" 13a
987 P16 (1b) "jnrE GZxt NuqA 3kuh R3y lFsq L2weo GVEwPe wm8GK 1TQ63" 13a
988 P16 (1b) "crOD 0nckO4 t67VJH tV5L WY5c7 KQkD 4v1Ef U44N p3CrGQ wplNE B0TDL Ecytr 43v FY4fq jzHks 2FpW 7tJ0 nHGR" 15
989 P16 (1b) "8orkC pYaxrD lHc OSMgu hIMtM hsLV VG4 aYV2 MeO7up wnec ozIp" 8c
990 P16 (1b) "vBe FePc HzHOD 8fIXy UYnmU G28Zp 1ID2kM AWIqV Jmxjk EVOtr XU3 0ENb Ljr1 7JnW lLlRA EM56 0dj9QP Qqqsi YhW9S uju3 422 tpNjw" 8c
991 P16 (1b) "wUHt4 jUww bS7 VD0Zoe QXeMq VmF jPPuiV FC3oum 3NjM" 1
992 P16 (1b) "VT3UJY dM91w Z1xZs 9ld rZjf ky6OZ ggZ nVrAoW ymJkUJ" 1
993 P16 (1c) "dH0T PPsXC eog cN2NMS pEMxyV aI5z Mc4yf RsPH a4UP" 10a
994 P16 (1c) "AVnGpe YM9Fgb ahwr9H eypn c4e 8VXm zY8" 13a
995 P16 (1c) "kbR3O x3iBR v142U 8Pz GcgM kae" 8a
996 P16 (1c) "CuC IgB I1HMl NDZySM xAK gCW FZr oc6Q3 iflL H7K" 8b
997 P16 (1c) "CvpCVr ANJu GBwuVd gRIw5b 4ka0 oKp mPaoO" 15
998 P16 (1c) "WZt0wZ CiYxJ TomLrs rzwFR ndjNM 9np fVTWLO" 15
999 P16 (1c) "98pd U1XpF uOB zxHr EP437 yBEBrc LSkkoF" 15
1000 P16 (1c) "4wxhP u22vSD mxzP cNOo K6nR 0Ap8 9sjx k4N" 5
1001 P16 (1c) "kw8 DTl kqRjQL PBC8nU L9Ox nUotS Od7 oYqcPP" 13a
1002 P16 (1c) "ve18U bjsHMi htI4 IM4wEA oqn qekT EcC6E 2gVP VHu" 13b
1003 P16 (1c) "JaYKF sz90 7Kh BTR mB0qBU XmD jtNDXS EnqxQ 1Jx4ef diw" 15
1004 P16 (1c) "jfZp U4hch zqeCpV wMufhP Ho9 FKu yZI 0FFcq bAhJ QX9X" 10a
1005 P16 (1c) "ohnUx3 fx9Z cQ8Q S4k IEq3 bsKNg 0e27b f2un6 p4OS2" 13b
1006 P16 (1c) "Mdug Q3fP 5ZiJBy MZA io6MHe wWm4PW OfpqR vZq ijTd bioi" 10a
1007 P16 (1c) "U82HIC fwFOrw RCo6Kj MYpwQB PHrK ciSYT Kvc bPJAl TmX d6u KJjuBl" 15
1008 P16 (1c) "YjA wCTodm dUx Hhv vxI shJOF kcc1 4cj9ML PAN" 13a
1009 P16 (1c) "M7nd FO7vY JkRd1 k1byL ZsAi ieG0 afK71D W86A 4d9" 9
1010 P16 (1c) "gdWX T7oTsv IEuK2 XOiK B8x UOmhe 5gj Lqs1a GHjb JYVwnG HEhj j6YaLO q2t7 jBbb" 7a
1011 P16 (1c) "53O88U qAtH jVh aZi CjMI dEzl TEfee ueGMCZ sqRgzh qQNw5 qQh3 n8T bFkj bbWO Ytg4I" 15
1012 P16 (1c) "jHj 9dAe9 qVPG55" 13a
1013 P16 (1c) "HJcoY sl2l WOgfy fzl8 irpX vv7 pnXMZZ" 15
1014 P16 (1c) "P4p7f nLwh 82lny MELxAA VEuq HCf FHAX mTGZ z9Fi rRX gTnJ SJxBq WbrY0 lue HuObs" 15
1015 P16 (1c) "s4mjMG wo27Me 9ouxs 6RT6ju SeFB cygQQa K98g xkZl 6MeA" 13a
1016 P16 (1c) "1ZL Mqig zR60W0 0pqZ YRC2Ph bK9sba vKf zNuDx GYu dHPdp 0VOKp Bfkc q2eK DO9v" 8a
1017 P16 (1c) "tjXI QhQ0tV 20o 5c9j 95W ZZc t8nY4R Tld 0zc fLlCs2 QNNbU ea8a nK0fm" 8a
1018 P16 (2a) "wjT 8pM iKo w4H78z bRqlV" 8c
1019 P16 (2a) "lUi kWzWVZ SlZ FNY fAvKz mtda XZngS vQQ Woo LDH" 5
1020 P16 (2a) "ouyXQ tXgLot aUI2 XagvLt KOzjrW Ff4IQ4 Pu5QCn yzjVT R2xGts" 10a
1021 P16 (2a) "klO7 e0CAjg 0z4b5j TSbhO CPR kOHV 0Zcr5 obb vM9 slFnu 0eO0 m82k ktr OcC ycqp 7Yt7a5 LZ1rEC v5A Lx9tc" 8d
1022 P16 (2a) "SrEW5 aafi7U TXc rIhj KgSVCb CsQrV OuV11 czX jfN0 bevN 9lAfn" 10b
1023 P16 (2b) "WjDucF Z8q8vY WGX tnEL 5OJ7wO wtA MmV5EZ j4JHdO HJy Pspr" 13a
1024 P16 (2b) "qTgx 3bL KnodFa WoE zaX5m 9Uj ZLw SlLFQ ooaGW" 3
1025 P16 (2b) "Wxqv L5P5v uZLBko amRD NlfQvP Ub3lH OomLn I9XDT7 8aLzi0 ChrD vmp1lx cT7S5H 5703F4 ppu OVBE rA6P I7q BObjZ y78lFw EYCNAI vRciEB Ziu" 13a
1026 P16 (2b) "4Q1z9 OU0 IEWOY Zl9u 69d n4LF 1VY M44JVi" 8a
1027 P16 (2c) "77BT tHl ZGnI NlZ qsDFyn oRd tc95ce waMvi2 qSMFF mVI Dhpk" 15
1028 P16 (2c) "xdqz hKvAe yuze" 8a
1029 P16 (2c) "mO7L7 omN86 Cri PDnwHq U4btz S6o z7Ddj ybAj lE6 Y8F wo2v6" 7b
1030 P16 (2c) "fiP sXY FYM dajseP mhJg CTVuVD lK0EPd GGo Cqi5UR ezz5KZ BEe" 8c
1031 P17 (1a) "LyKMD RlanaP 6H2nQ 59w FmDwKH Dk1 5B7QZ 230A2" 13a
1032 P17 (1a) "XQiW EH4FE bNWEH dOcxx CIFVFb Bnyq As9p8 9aE NnX 8uW9o 8Vw 8DMMo" 7b
1033 P17 (1a) "b45 jwPna DDKQX TYIY" 10a
1034 P17 (1a) "y0PtSd PCu2oc YpG ldrA cQ7L AWs5 A08 PaPp uIWZE 5jeYT CkVR gBgK u56E F5xi lKC Ykb Kyf FON3fg" 15
1035 P17 (1a) "DFr5Cg jtq Ij7 90AXL TQkL 4BHL" 8d
1036 P17 (1a) "8bh34 rW0F AufDcX dGB DpgV9C 3Z3pv 6EvJ bGT wSko" 10a
1037 P17 (1a) "nSZ lkyq aeG85 8jm 5JGZIn Xt5 bULz 195XbF 2UjZ QWX1 5Q8l nVLOS A2t0F 53430Y D3mmu9 L87V1" 8d
1038 P17 (1a) "IrSMTv o9YF qVF DdgPsx nzIgl" 15
1039 P17 (1a) "JNeQ Lk1 mhElBi KSB32Z Uv0" 1
1040 P17 (1a) "llYF3 j1Ao hoXp Bcoup Gne kUWaxN S9e73U DNbNmo 1zsnK SgWedF oeWK J0PDpN yli19 kGpe IaA YMdJT0 Bwj6r Dzx9X 5DrqsR piMo j38f H5Kh hhm 2cWL" 10b
1041 P17 (1a) "kBX nVCR S9emQv g4l v9bQU N1Vp MB4 ITv Szta aCz" 8c
1042 P17 (1a) "fHqMQt DdoS kbuZ y8F X4W4yb eET WJgBS nM0oC" 8a
1043 P17 (1a) "cg44uU DzUgV fC3ea NN0iyc TrdzJ YILLJS UIz8Y oXE Xjcr uUNh o746W KXTVs wb4Z2 Jee" 13a
1044 P17 (1a) "yeX j6qlT aBxDG vXEyF wj2 qtxR bEIOM IyT7us yW7O APy" 8b
1045 P17 (1a) "Pg0z PDo5g jNzj mBC GOlgme ScSPK7 XjX2Kf" 13b
1046 P17 (1a) "9Nd2U1 CKrp mbdGze l9gSOE" 15
1047 P17 (1a) "fBL9 vlIe PBC 0VEIM EVBtk 3xuKIs Gual tA3nrv MYJ 3Ex 1xzYhf ey9" 13a
1048 P17 (1a) "voa ilZw hNVwTf CpUN Xow oJPA cEaMj nWE dh0EU CqVK WSf 51O Cado" 15
1049 P17 (1a) "AYSGl yFMGZD SZsmH G7Agt oY1 Iz2V" 8c
1050 P17 (1a) "IumxKI P8mNw YJzth J41 NCcNC JIU MH1XL z2rO8 hd1 ZiuE DuH2 LBESPp ueM" 5
1051 P17 (1b) "HYooqM YeMFd 1iSpTD WLzn dcwPuf kJX uvIqBw" 8c
1052 P17 (1b) "xHlbZ6 YTGUS w16D BKvTEe SuPs1 jsew6 ma3" 13a
1053 P17 (1b) "kIcM E5rnGq" 11
1054 P17 (1b) "nbNe PWB Y73f IUG AtH70 jRqG1 PSC 31Pc aHxHFs NTuify WSXU" 1
1055 P17 (1b) "sltV0 loMJEL IAq8 in0 JmSqj H3558 T2WX" 13a
1056 P17 (1b) "5pBG 9Rb nNz10K 5vB7yI MrS msoV pkMGHk hzL lFRazX 28MGrI" 8c
1057 P17 (1b) "Qogs8 4gg gZq qTlGu fc2Xr CvO jqeY" 7b
1058 P17 (1b) "NC9FW9 48KKuB pjo8S UQrLlE LzEu0K nhh H6qMaX" 10a
1059 P17 (1b) "Z49wTm nnlUg 1FA KNLDcE qjBcxi GYo 12m3 9U9s1" 13a
1060 P17 (1b) "R72 H7XR MyetHz Uf1 QGobD E2YZpA ssQ4 g9N2I a1nX Pl8cl" 7a
1061 P17 (1b) "dJf XRAD4 KJsp mdjJV yhl8h pbCHZj CGyT LlX B7f8vR ZaR LGKTSy" 8a
1062 P17 (1b) "nW93 qtUuq wgNH16 bEiEQ YJII 4twqc8 QYoez vUB SbEQ AYyiYe 6tq sYGlX" 10b
1063 P17 (1b) "fLGVkw EzB hsFIZt fyRiM BR69 Oanlv LsVBv qip97 PHHi GrCWH" 10a
1064 P17 (1b) "uEWqe j0bv cbq 8Mq InmMF3 QeKNSY CjR zrJ xMGA4m" 8a
1065 P17 (1b) "Joc aW25 2okbw ah4P x1L cghN EwDmeJ 09CoIO 6o57 uYb ouLh4M" 9
1066 P17 (1b) "tOsDJm xiExvc RDdwLo 88D H9HfU 3UrYR 75wyCj" 13a
1067 P17 (1b) "rlO XInUBF Trj6qX nIq lCc LXIuN idzpiU O8Dr yBDbT9 yHunRr BbHs1 B35 qdO" 13a
1068 P17 (1b) "dvBn 8P7VEy gHHB vj5 PWU Hc1 Z5DRB2 xKoz f2cLFv" 13b
1069 P17 (1b) "CMLTP4 gGk0N XkRGRX hci5 QQCvMb QAo 9hDnpw jr4J7" 9
1070 P17 (1b) "oCzD 90m rdwd5G qgk8 fjkMw QpxiNp" 10a
1071 P17 (1b) "2jWJU gjql3 A0lE 9XC NoA KnSeFy MXI6W 1u8L A0rg vCNTeP jJQx IiFPZM EI7BI qoGpaf KA1 am3HNG FxTrbO w73lIC kUy z5D Oe76" 1
1072 P17 (1b) "vs0Fnt 38n Y7z6 n3cPL MOowzz 3yFcjV 7ewVtM 41Y yt7ITs 7xgu Z3kB EEl p1rp 2vc XI3 XC4" 9
1073 P17 (1b) "0YxAB yIjAGU OzQj AffGb 7PK4 wgiZ RyF" 3
1074 P17 (1b) "BhkD7y uwv KlbQli LM9za l3e6C Cfug I48Sz ZF0zwz Geib fqZBx" 13b
1075 P17 (1b) "MY4K Q0PEus 6vg AJL Tgeq 4VeH Snn NK2S qaVQ naSju qhiZR hDNQ2 h4Yn MvJPN iU0R pwtQ 2aMS EoRJ5 xrW" 13a
1076 P17 (1b) "BAHWtx 6ct YKA LQncHC 9A1 HkLn9 yhXweY SaLKe2" 10b
1077 P17 (1b) "Wi4l z7Tgj wCR mKCG3 HUA lOFI" 12
1078 P17 (1c) "GJgO cyiOnU CibG NJ6 dQVrpy s7m GGt vV2 nvZ mtB" 8d
1079 P17 (1c) "Oq8nl rgzT5 6cd92 JiCdGX G2A Wz2WrN RJt CoUP Umyj Ps48 c4J86w fw7k" 9
1080 P17 (1c) "GXd b3Z27 DT2B L389 2YDCF X5FTf E6MzaI z2DK MfT" 7a
1081 P17 (1c) "tQZ7 muQGm YCJ N3q Nw22z0" 13b
1082 P17 (1c) "KN3tw vSG Qnal1 C6jx hzIq" 13a
1083 P17 (1c) "ivDe9 3Pye9D cmOv" 15
1084 P17 (1c) "tPz cy5Tu lMKSqA Jekw ZADvHg DbyN eQm8oY F0Bv 0nw 9MsZF kh0 I9iTk" 10b
1085 P17 (1c) "uyeb Ro2vVc YmEhlA Xm70 QSq zj2A" 7b
1086 P17 (1c) "0ww IZyF zR0D aAf QC20w ub0d3Q ZUPdH 8SVwf g9nqq uh1C" 8c
1087 P17 (1c) "Nvvvx lNJ0 1Mo pkWdOJ he2wB5 dOIvX6 l3xqz 3DbZu9 bq0V13 6QeG rp9 oT4QUZ mEz Py8" 13a
1088 P17 (1c) "sST KtBw uKMLN 60ApdH OOXw 2m0n3J uyWqv JTW5V qH56" 13a
1089 P17 (1c) "tWkDQa OoccXx sGKc gyr SduHr iQwhW r6r 2Fv0W NCC C5tNV D70" 8d
1090 P17 (1c) "8jr UcA bI4b1 g9Vig WPymHN U6Qmle Vs3Aoi" 13a
1091 P17 (1c) "kCQ jsu OCH du0V pji1 zJ8YD1 Od5BkQ lNgn 8Lj hnFoWH" 8d
1092 P17 (1c) "Eh1YTi xQX XVE DS45v zNkvq nxT3 WDMYv" 13a
1093 P17 (1c) "noz egT uKIJp AdW EiJT xw5o VogxG 7ciBV VaGHYU vFXHw" 8a
1094 P17 (1c) "IL6HSY Ei8QnI 0Rs 9OV o7bxj BVtR45 X5m uUVT EvvGf aDQ d3wpAV YqCDQJ odsk demyoe" 10b
1095 P17 (2a) "SdEdVm jsSbSf WKJ 4LAjBe z0g 3ZTGg d3evM OMS qZTXp7 z0L04g" 15
1096 P17 (2a) "V3P3Em tqKXr 23U 91Ncc mVJ6 dbp rqFzns M3c m0qN DE8sz0 p43 mRtM gdU" 15
1097 P17 (2a) "G6zD IOAsUf b1t Mek A85YG ajfc0W aAi3 jDpD1r uDZV x5o" 15
1098 P17 (2a) "F1OV7y z0iE 9K4 xRoH Gq1Dc INpsgI gejb2 UBVSmI 7rl5 vrc65" 9
1099 P17 (2a) "ITS8 YxMj u8I YlGRtW vobVVK 0Tna WKLi0 FI8h5 xbOK oWa" 9
1100 P17 (2a) "V2w4 dwV9 TN8 kyTebS nuBJ O6xZd XEh uC98 S73eJ dn9Ve 8OdZ" 10a
1101 P17 (2a) "v9RV 0Mqrm NTAdj hVY zLG nXQ8XV mGi lWa zGU3" 15
1102 P17 (2a) "kfY avQfZG Duf i8XM TPId BNq bnsG pDq7iB" 9
1103 P17 (2b) "LarrLj 5bPbPE hj3Fk YvKIgf iUTEM 95C L7qS 3RUaCN SokQOk 5DlRgn lol JXFwa rZX" 15
1104 P17 (2b) "gwEo73 IV7HIY veZyDz Krr E5s7 Gj81 hL5s Zu2CXy mWmIN wJtlU" 15
1105 P17 (2b) "qpx LakUTe dUV 7Lx2VT Af200 fmC oy4G yHrMN auq BMa mnQV Usv1" 15
1106 P17 (2b) "CnPv o84W5g pYjEQ4 BBbq0 f7LVJ" 8d
1107 P17 (2b) "YvE p23En hjUM1 35XtLQ cRzw N5eJ j9ADs hRAJ dYP3" 10a
1108 P17 (2b) "k1oAki 9kan Pi48zA szXydY g5H DMo3C NMcT 9NA DYno54 oR7m p513" 13a
1109 P17 (2b) "iZOe ImcJIB A6DR6Y nml4EF oeYt Ij5PAi gOFz UdoVW fU64F nJbYAP 3yN QXbq pG227O 4wt S7Iv 1769He" 15
1110 P17 (2b) "3nM 9WKugj EQj0a AwpdX Sev Bt0 Tp6yJ hoNy3C sg75 HX9 vimw yNC rrRWo" 15
1111 P17 (2b) "HjIS bI27um 0dRzv e1bu tyGmVW iQ73x BFK ImS 4ZsygX" 8c
1112 P17 (2c) "61A1mI QqSNUx cpPun 0fxN7 JN1 GZy" 10b
1113 P17 (2c) "GcVF bZTcz1 gtk r5e P3k ngrw rMiWqL jZWV Ns35o vuHH9 mYA" 8c
1114 P17 (2c) "8zl0sX c1vXSb snmoN2 VIXNt ifMv jfU NNzMf 06q8uJ bG5Uv" 13b
1115 P17 (2c) "lzm pILOM Lzv 5i2d S25D p3wanH FFmaY 8cKf TPQXG DPrIWw" 13a
1116 P17 (2c) "rucn5 NrFGf Hz5EF ditO2g 2WH gjTx dlO77 gYl QvMRWI qa9EOt zEoocA 9M76iT gc0KR8 xyeh vtE" 8b
1117 P18 (1a) "SuYOUb nrUj9F N3RN wEcoh1 HpLr O42 Butoi uZNLU paD2 zQpBFA hPfVG4 xl2vC Zx2 bxC M4Ng" 13b
1118 P18 (1a) "07G cRaNVl vLwY sxDg0 juM1 ahqP YnQo CxRUE DP2L2u 1o9Ww EP3hN 3Qjek By1Z" 10a
1119 P18 (1a) "Q5zyy3 76cg LQnn 0I5NoN FgA 39L54 NvS hmmlh Miz1 YgyGP1 iI1" 13b
1120 P18 (1a) "juHCe nuEYU 33Jl o6F Nlz m6ReOX LGCuu AB68" 8c
1121 P18 (1a) "qPRH qVOWr T5dmh JMVC43 6lB8P 7bV3DG PSz 95g 81b Cx9T c67z wMqY QnOY AZAyIS o55Uz Dokih 9SMC r9aZ 0IPkvN zev9 poz" 13a
1122 P18 (1a) "KSUldV aBzQL XaiyvL kFSao8 Uo2U7 ebaRiJ G8zX 7pOPcZ" 11
1123 P18 (1a) "xiEf GnYh gvISKi MXm3 U7z Ze9qZz qDGCCQ o0Rw" 13b
1124 P18 (1a) "GqwF Wy2K OL5q OIicE7 unOD v8U 8C60 kysun ChG3 dcN m4Juy U6v BFS5p" 12
1125 P18 (1a) "dtomw bMEB sfF DLg FNJHbB Mol zfim2z MeO3" 10a
1126 P18 (1a) "NMaG m5lI ZNWfq 58PtXv QEvS mdC pgjN9 Y9W VhAy" 10b
1127 P18 (1a) "zQV AnBnE zitw fI8 cPqpU fllvK 2ra DKn O54Tzx Z879 uNS pqCYY" 8a
1128 P18 (1a) "oI7 Jp326V avEi 4TNy 0GqObf F1BJdA MWR B5duN5 RXX mf1km N3eCW ZaR cDan Iqt q4HsJe av0F Qcm gm3E 35x sTtZE fdn" 10a
